app_id,app_name,review_text,review_score,review_votes
231430,Company of Heroes 2,░░░░░░░█▐▓▓░████▄▄▄█▀▄▓▓▓▌█  ░░░░░▄█▌▀▄▓▓▄▄▄▄▀▀▀▄▓▓▓▓▓▌█  ░░░▄█▀▀▄▓█▓▓▓▓▓▓▓▓▓▓▓▓▀░▓▌█ THIS DOG ░░█▀▄▓▓▓███▓▓▓███▓▓▓▄░░▄▓▐█▌  ░█▌▓▓▓▀▀▓▓▓▓███▓▓▓▓▓▓▓▄▀▓▓▐█ SAY ITS CUTE ▐█▐██▐░▄▓▓▓▓▓▀▄░▀▓▓▓▓▓▓▓▓▓▌█▌  █▌███▓▓▓▓▓▓▓▓▐░░▄▓▓███▓▓▓▄▀▐█ SO DOG CAN EAT YOU █▐█▓▀░░▀▓▓▓▓▓▓▓▓▓██████▓▓▓▓▐█  ▌▓▄▌▀░▀░▐▀█▄▓▓██████████▓▓▓▌█▌  ▌▓▓▓▄▄▀▀▓▓▓▀▓▓▓▓▓▓▓▓█▓█▓█▓▓▌█▌  █▐▓▓▓▓▓▓▄▄▄▓▓▓▓▓▓█▓,1,0
221100,DayZ, Early Access Review,-1,0
630,Alien Swarm,i installed this game just to get a tf 2 hat months ago...i tought this game would be kinda boring...but i was totally wrong...its amazing,1,0
341030,Colonial Conquest, The Verdict,-1,0
267360,MURI,"It's straight up retro (RETRO, not retraux, because this game isn't being pompous.), apogee style early 90s MS-DOS 16-colors Gaming. What's not to like?  Weeeeeeell... It's short. like, one-hour short. each episode has only 5 levels (4 regular levels, 1 boss level), but they're very fun to go through and the game is just plain fun. That's the keyword here: fun.  Now I wish the developers will release a level editor someday, because it'd be really fun to mess around in your own levels.  But for that price? It's entirely worth it.",1,0
211420,DARK SOULS™: Prepare To Die Edition,Had to restart with a new character because i forgot i can kill the blacksmiths 10/10,1,0
234190,Receiver,"Receiver, a game made in under seventy-two hours by Overgrowth developers, Wolfire Games, is a procedurally generated first person shooter with hyper detailed gun mechanics; even actions as seemingly simple as reloading require a great deal of familiarity with how the weapon works. Your opposition consists of stationary turrets and flying taser-bots, all of which can and will kill you very quickly.  Being made under such time contraints, the game can appear a little undercooked, but once the admittedly steep learning curve is overcome, the result is an intense, immersive, challenging experience that is difficult to walk away from. I highly recommend this game if you're looking for a nice change of pace from your typical FPS fare.",1,0
72900,Winter Voices,"It's not about amazing graphics, quickly delivered catharic release, or overused plot devices. Slow, somber, and sometimes painful -Winter Voices sets it's own tone, and drags you slowly, irresistably down with it. Highly recommended if you have the patience.",1,0
433850,Z1 Battle Royale, Early Access Review,1,0
287290,Resident Evil Revelations 2,"With the addition of online multiplayer you'd think it would be better, but no, it's not. Multiplayer is completely broken and matchmaking can never find anyone to play with. The fact that multiplayer was added after everyone hit lvl 100 with all their characters is just ridiculous anyway. The story starts out strong then just gives you all the answers in episode 3, they could have even put SPOUILER AHEAD warnings. Raid mode was amazing, until I hit lvl 100 and unlocked Code Red or Very Very Hard difficulty which is way too hard to complete on your own and due to the broken multiplayer is just impossible to enjoy.  Then there's the online events, weekly events that you attempt in raid mode. Beat this mission on the lowest possible lvl and you'll get a reward based on your ranking with the rest of the community. Thanks to cheaters gaining any kind of reward from these events is impossible.  All in all, a decent game that has been completely screwed up by horrible decisions, even worse match making and a story that starts strong then jumps off a cliff. I just cannot recommend this, even though before I would have easily given it 7-8 out of 10.",-1,0
215630,Demonicon,Great game easy to understand great story line,1,0
19830,Tom Clancy's Rainbow Six 3: Gold Edition,"Rainbow Six 3, like most of Tom Clancy's titles, is a squad-based tactical shooter with a lot of depth. This game favors tactics over action, and you will spend hours planning out each mission before actually playing it. Before a mission, you can choose who goes on what team (Alpha, Charlie, etc.), choose their loadouts (a lot of weapons to choose from, each with their own advantages and disadvantages), and plan out the mission waypoint by waypoint. Once you are comfortable with how the planning stage works, you can coordinate attacks from multiple angles, give go-codes to execute orders, set the rules of engagement, and so on. The game gives you the option to either play through the mission or watch the AI do what you have told them to do. It's a really nice option, because it's basically two totally different styles of gameplay. You can play it as a strategy game, being the man calling the shots, or play it through the eyes of a Rainbow operative. Pick this one up.",1,0
22380,Fallout: New Vegas,"One of my favorite games, only topped by the original Fallout. Has great RPG elements, fantastic setting, and marvelous execution. Many people complain about bugs but I haven't found one, it works like a charm.  People complaining guns are not powerful are expecting this to be Skyrim-like in the manner that you can play any class and level any skills and be equally as efficient as with anything else. If you spend your skill points on the RIGHT areas, you will be a complete powerhouse by the time you reach level 20. I personally prefer running a stealth/explosives/rifles class, and while I can pretty much kill anything in a few hits, trying to use my fists or a machete will take me several minutes to kill my target.  Exploring is some of my favorite things about this game. On my first playthrough, I only walked to my objective the fastest way I could, fast-traveling all the time. You do not get the same appreciation this way. On my second playthrough, which I am still on, I made it a point to only fast-travel to a location 5 walking minutes away. It's so satisfying, I'm finding things I would've NEVER even thought existed in my first playthrough. The setting, the characters, the writing, it's all so fantastic. Walking along the highway, nearing death, and finding an abandoned convenience store with some supplies is one of the biggest satisfaction in modern gaming. The writing is the setting, in many ways.  Morality isn't black-and-white, which is always a good thing. The factions are really well-done, with the exception of Caesar's Legion. NCR is okay, but the only true ways to go are House and yourself.  I haven't played ALL the DLCs yet, but I will give my opinions on the ones I have played, Dead Money and Lonesome Road. Dead Money, when first playing through it, was a chore. But looking back on it, it was MEANT to be a chore. It's some of the most hardcore challenges in modern gaming. Where the gameplay isn't that good (unless you main melee and sneak), the writing REALLY excels. Dead Money is the epitome of excellent writing in FO:NV AND FO3. The characters and their motivations are so well-done. I could spend hours talking about Dean, Dog/God, and Elijah. Also you could make some mad caps at the Sierra Madre.  Lonesome Road was a mixed bag. The gameplay was awesome, and the enemies were pretty challenging, but ED-E is one of the best companions in the game, so that makes it a bit easier. The Divide truly feels like a wasteland, which it should for story reasons. I didn't really get the story, but reading about it online, I can see why. Most of the events alluded in Lonesome Road were mentioned in some parts of the main quest and there was an overarching storyline about Ulysses throughout all the DLCs. That final fight with Ulysses was amazing.  Graphics-wise, very 'Ehhhh'. The brown gets really repetitive. Animations are a bit stiff, character models are iffy, textures are bland. I understand you can fix most of that with mods if you wish to, but I've been playing completely vanilla.  All in all, if you haven't played this game, you definitely should, it gets really cheap during sales. And even then, it's pretty freaking cheap already, I mean you're paying 20 dollars for over 40 hours of gameplay minimum.",1,0
